O=C1C2=CC(C3=CC=NC(NC4CCOCC4)=N3)=CN2CC(F)CN1C(CO)C1=CC=CC(Cl)=C1,CC(C)CN(CC1=CC(Cl)=C2OCCCOC2=C1)C(=O)C1CCN(CC2=CC=CC3=C2NCC3)C1,CC(=O)OCC1OC(CCON=C(C)CCN2CCCC3=NC(C)=C(C)C=C32)C=CC1OC(C)=O,COC1=CC=C(C(C(=O)NCC2=CC=CC=C2)N2C(=O)C(C3=CC=CO3)=NC3=CC=CC=C32)C=C1,COC1=CC(C=NNC(=O)C2=CC=C(C(F)(F)F)N=C2NC2=CC=C(Cl)C=C2)=CC(OC)=C1OC,
COC1=CC=C(C2=NN(CC(=O)N(C3CCCCC3)C(C)C(=O)N3CCCCC3)N=N2)C=C1OC,O=C(C1=CC(Cl)=CC(Cl)=C1)N1CCC(=O)N(C(COCC2=CC=CC=C2)CC2=CC=CC=C2)CC1,CCC(C1=NC2=C(C(C)=NS2)C(=O)N1CC1=CC=CC=C1)N(CCCN)C(=O)C1=CC=C(C)C=C1,CCC1=CC=C(S(=O)(=O)NC2C3=CC(CNCCC4=CC=CC=C4)=CC=C3OC(C)(C)C2O)C=C1,CCOC(=O)N1CCC2=C(C1)SC(NCC1=CC=CC(F)=C1)=C2C(=O)NC1=CC=C(OCC)C=C1,
COC1=CC=C(CN2C=NC3=C2CC(C(=O)O)N(C(=O)C2(C4=CC=CC=C4)CCCC2)C3)C=C1C,O=C(CN1CCN(S(=O)(=O)C2=CC=C3C=CC=CC3=C2)CC1)NC1=CC=C(N2CCOCC2)C=C1,O=C1OC(CN2C=CN=N2)CN1C1=CC=C(N2CCN(CC3=CC=CC([N+](=O)[O-])=C3)CC2)C(F)=C1,CCOC1=CC(C=C(C#N)C(=O)NC2=CC=C(OC)C=C2)=CC=C1OCC1=CC=C(C(=O)O)C=C1,CCOC(=O)CSC1=NC2=CC=CC=C2C2=NC(CC(=O)NCC3=CC=C4OCOC4=C3)C(=O)N12,
COC1=CC=C(CCN(CC2=CC=CS2)S(=O)(=O)C2=CC=C(N3C=NN=N3)C(OC)=C2)C=C1OC,CCOC1=CC=NC2=CC=C(C#CCNC(=O)C3=CC=CN(CC4=CC=C(F)C(F)=C4)C3=O)C=C12,COC1=C(C=CC(=O)C2=CC=C(C=CC3=CC(OC)=C(O)C(OC)=C3)C=C2)C=C(OC)C(OC)=C1,CCCCCOC1=C(C(=O)C2=CC=CC=C2)C(C2=CC=C(Br)C=C2)N(CCCN2C=CN=C2)C1=O,O=[N+]([O-])C1=CC=CC(N2C=C(CN3CCN(C4=NC5=CC=CC=C5C5=CC=CC=C45)CC3)N=N2)=C1,
O=C(NN1CC=C(C2=CC=C3NC=C(CCN4CCCC4)C3=C2)CC1)C1=CC=CC2=CC=CC=C12,CN(C)CC1=NN=C2C(CC3=CNC4=CC=CC=C34)N=C(C3=CC=CC=C3F)C3=CC=CC=C3N12,CCCN(CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1)C1=NC=CC=C1NC(=O)C(F)(F)F,CN1C=CN=C1SCC(=O)NC1=CC=C(C2=NC(C3=CC=CC=C3)=C(C3=CC=CC=C3)N2C)C=C1,CC1=CC(NC(=O)CCN2CCN(C3=CC=CC(Cl)=C3Cl)CC2)=CC=C1N1CCN(C(C)C)CC1,
COC1=CC=CC=C1C1=C(C2=CN(CCCNC(=O)OC(C)(C)C)C3=NC=CC=C23)C(=O)NC1=O,ClC1=CC=C(C2=CC=C(C3=NOC(C4=CN=CN=C4)N3C3=CC=C(N4CCNCC4)C=C3)O2)C=C1,COC1=CC=C(C(=O)NC2=CC=CC(F)=C2NC(=O)C2=CC=C(N3CCCN(C)CC3)C=C2)C=C1,COC1=CC=C(N(CC(=O)NC2CCCC2)C(=O)CN2N=NC(C3=CC=C(F)C=C3)=N2)C=C1OC,O=C(NC1=CC=C2CC3CCC(CC2=C1)C3NS(=O)(=O)C1=CC=CC=C1)OCC1=CC(Cl)=CC=C1,
CC12CCC3C(CCC4CC(O)C(N5CCN(C(=O)C6CCCCC6)CC5)CC43C)C1CCC2O,CCC1CN(C2=NC=C(C3=NCCN3)C=C2Cl)CCN1C1CCN(CC2=CC=C(Cl)C=C2F)CC1,CCCCCC=CCC(=CCCCCCCCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)[N+](=O)[O-],CN(C(=O)CC1=CC=CC=C1)C1CC23CCN(CC4CC4)C4CCC1CC42CC1=CC=C(O)C=C13,CCOC1=CC=CC(C(=O)NC2=CC=C(S(=O)(=O)N(CC3=CC=CC=C3)C3=CC=CC=C3)C=C2)=C1,
CC(C)CCN1C(=O)C(NC(=O)NC2=CC=CC=C2)C(=O)N(C2=CC=CC=C2)C2=CC(Cl)=CC=C21,O=C(NC1=CC=C2C(=O)N(CCC3CCN(CC4=CC=CC=C4)CC3)C(=O)C2=C1)C1=CC=CC=C1,FC(F)(F)C1=CC=C(NC2=NC(N3CCCCC3)=NC3=C2N=C(NC2=C(Cl)C=CC=C2Cl)S3)C=C1,CC1=CC(NC(=O)CCC(=O)N(C2=CC=CN=C2)C(C(=O)NC2CCCC2)C2=CC=CC=C2)=NO1,O=C(C(O)C(O)C(=S)NCC1=CC(CC2=CC=CC=C2Cl)=CS1)N1CCCC1C1=CC=CC(Cl)=C1,
COC1=CC=CC=C1OCCNC1=NN(CC2=CC=C(OC)C(C3=CC=CC(Cl)=C3)=C2)C(=O)C=C1,ClC1=CC=C(C2=CC=C(C3=NOC(C4=CC=CN=C4)N3C3=CC=C(N4CCNCC4)C=C3)O2)C=C1,CC(C)CC(NC(=O)OCC1=CC=CN=C1)C(=O)NC(CC1=CC=CC=C1)C(=O)CSC(C)(C)C,COC1=CC=C(NC(=O)N2CCCCN3C(CO)C(C4=CC=C(C#CCC(C)C)C=C4)C3C2)C=C1,CCNC(=O)C1=CN(C2=NC(NC3=CC=NC=C3)=C3N=CN(C4OC(CO)C(O)C4O)C3=N2)N=C1,
CC1=CC=C(C)C(N2CCN(CCCNC(=O)CCC(=O)N3CCOC4=CC=C(Cl)C=C43)CC2)=C1,CC1=C(N)C=CC=C1C(=O)NC(CC1=CC=CC=C1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,CCCCCOC1=CC=C2OC(=O)C3=C(CCCN3C(=O)CN3CCCC(C(=O)OCC)C3)C2=C1,COC(=O)C(CCSC)NC(=O)C1CC(OC2=CC=C(C(F)(F)F)C=C2)CN1CC=CC(N)CS,CC(CC1=CC=C(C2=CC=C(C(=O)O)C(OC3CCCCC3)=C2)C=C1)NCC(O)C1=CC=CC=C1,
O=C(C1=CC=C(C(=C2CCN(CC3=CSC=N3)CC2)C2=CC=CC3=CC=CN=C23)C=C1)N1CCC1,CC1=CC=CC(CN2CCCN(CC3=CC=C(C(=O)NC4=CC=C(C(C)(C)C)C=C4)C=C3)CC2)=C1,CC(C)CN(CC1=CC=C2OCCCOC2=C1)C(=O)C1CCCN(CC2=CC=CC=C2[N+](=O)[O-])C1,CC1=CC=C(F)C(NC(=O)NC2=CC=C(C3=CC=C(CN4CCOCC4)C4=C3C(N)=NO4)C=C2)=C1,COC1=CC=C2C3=C(C(CO)N(CC4=CC=CC=C4F)CC34CCN(CC3CC3)CC4)N(C)C2=C1,
O=C(O)C(OC1=CC(C2=CC=CC=C2OC2OC(CO)C(O)C(O)C2O)=CC=C1)C1=CC=CC=C1,CN1CCC2=C(C1)SC1=C2C(=O)N(CCN2CCN(C3=CC=CC=C3C3=CC=CC=C3)CC2)C=N1,CCC1=NC=CC(C2=CC=C(C(=O)N3CCN4CCCC4C3)C(F)=C2)=C1C#CC1=CC=C(N)N=C1,COC1=CC2=C(C=C1OC)CN(C(=O)C(CC1=CC=CC=C1)NC(=O)C1=CC(Cl)=CC(Cl)=C1)CC2,CCC1=CC=CC(NC(=O)N2CCC3=NC(C4=CC=C(F)C=C4)=NC(C4=CC=CC=C4C)=C3C2)=C1,
CCN(CC)C1=CC=C(C=CC(=O)C=C(O)C=CC2=CC=C(O)C=C2)C(OCC2=CC=CC=C2)=C1,CS(=O)(=O)C1=CC=C(CNC2=CC=C(C3=C(N)N=C(N)N=C3COCC3=CC=CN=C3)C=C2)C=C1,O=C(NCC(=O)N(C1=CC=C(F)C=C1)C(C(=O)NC1CCCCC1)C1=CC=NC=C1)C1=CC=CO1,CC1=NN(C(C)C)C(C2=CN3CCOC4=CC(N5CCCC5C5CCCN(C)C5)=CC=C4C3=N2)=N1,O=C(CC1CCC2C(COCC(O)CN2C(=O)C2=CC=C(F)C=C2)O1)NC1CC2=CC=CC=C2C1,
CC1COCCN1C1=NC(N2CCOCC2C)=C2C=CC(C3=CC=CC(C(=O)N(C)C)=C3)=NC2=N1,O=C(C1=CC=CC2=NC=CC=C12)N1CCN(C2C3=CC=C(Cl)C=C3CCC3=CC(Br)=CN=C32)CC1,COC1=CC(C=CC2=NN(C(=O)C3=CC=NC=C3)C(C=CC3=CC=C(O)C(OC)=C3)=C2)=CC=C1O,O=C1N(C2=CC=CC=C2)C2=C(C(=O)N(CN3CCCCC3)C=N2)C2C(N3CCCC3)CCCCN12,CC1=CC=C(C2=CC(CN(CC3=CC=C(C#N)C=C3)C(CC3=CC=C(O)C=C3)C(N)=O)=NO2)C=C1,
COC(=O)CCCC1C2CCCN3CCCC(CN1C(=O)C1=CC=C(N(CCCl)CCCl)C=C1)C23,O=C(COC1=CC=CC=C1C1=CC=CC=C1)N1CCN(S(=O)(=O)C2=CC=C3OCCOC3=C2)CC1,CC1=C(NC(=O)CSC2=NC3=CC=CC=C3C3=NC(CCC4=C(C)NN=C4C)=NN23)C(C)=CC=C1,NC1CC1C1=CC=C(NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)COC2=CC=CC=C2)C=C1,O=C(C1=CC=C(C2=CC=CO2)O1)N1CC2=C(NC3=CC=CC=C3C2=O)C1C1=CC=C2OCOC2=C1,
C=CCN1CC(C)N(C(C2=CC=C(C(=O)N(CC)CCCC)C=C2)C2=CC=CC(OC)=C2)CC1C,O=C(O)C1CCCN1C1=NC2=CC=CC=C2N1C1CC2CCCC(C1)N2C1CC2CCCC(C2)C1,CCC(=O)NC1=CC(C(=O)O)=CC(C2=CC=CC=C2C2=CC(Cl)=CC=C2OCC2=CC=CC=C2)=C1,CC(NC1=NC(C2=CC=C(F)C=C2)=CS1)C1=NC2=CC(Cl)=C(N3CCCCC3)C=C2N1CCCO,COC1=CC=CC=C1N1CCN(C(=O)C2=CN(CC(C)C)C(=O)C3=C2C2=CC=CC=C2N3C)CC1,
CCC1=CC2=C(C=C1CN1C(C(=O)O)=C(CC3=CC=C(OC)C=C3)C(=O)C3=CC=CC=C31)OCO2,COC1CN(C2CCN(C(=O)C3=CC=C4N=CC=NC4=C3)CC2)CCC1CC1=CC=C(Cl)C(Cl)=C1,O=C(NC1=CC=C(N2CCN(C(=O)C3=CC=CO3)CC2)C=C1)C(C1=CC=CC=C1)C1=CC=CC=C1,CS(=O)(=O)C1=CC=C(CN2CCCN(CCC(O)(C3=CC=CC=C3)C3=CC=CC(F)=C3)CC2)C=C1,C=C(C)C1CC=C(CN(OC)C2OC(CO)C(O)C(NC(=O)CCCCCCCCC)C2O)CC1,
CN1CCCC(OC2=CC=C(C3=CC=C(C(=O)NC4(C(=O)NCC#N)CCCCC4)C=C3)C=C2)C1,COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(OC)C(S(=O)(=O)NC(=O)NC2CCCCC2)=C1,CNC1CC2OC(C)(C1OC)N1C3=CC=CC=C3C3=C4CNC(=O)C4=C4C5=CC=CC=C5N2C4=C31,CCOC(=O)C(C)OC1=CC=C(C(C2=CN(C)C3=CC=CC=C23)C2=CN(C)C3=CC=CC=C23)C=C1,COC1=CC(C=C2CCCN3C2=NOCC32CCOC3=CC=C(F)C=C32)=CC=C1N1C=NC(C)=C1,
CC1=CC(C#N)=CC(C)=C1OC1=CC=NC(NC2CCN(CC(=O)NC3=CC=CC(F)=C3)CC2)=N1,CCCCC1CC1(C)C(NS(=O)(=O)C1=CC=CC2=CC=CN=C12)C1=CC=C(C2=CC=CC=C2)C=C1,CCNC(=O)NC1=C(C(=O)N2CCN(C3CCN(C(=O)CC(C)C)CC3)CC2)C2=CC=CC=C2S1,CCCCN1C2=CC=C(C3CCCCO3)C=C2C2=C3CNC(=O)C3=C3C4=C(CCC3=C21)N(C)N=C4,CC(CCCC(=O)NC1=CC=CC=C1N)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,
CN1C=NC(S(=O)(=O)N(CCN(CC2=CN=CN2C)C2=CC=C(C#N)C=C2)CC2=CC=CN=C2)=C1,CCCCCCCN1CC(=O)N(C)C(CC2=CC=C(C3=CC(OC)=C(OC)C(OC)=C3)C=C2)C1=O,O=C1N(C2=CC=CC=C2)C2=C(C(=O)N(CN3CCCCC3)C=N2)C2C(N3CCCC3)CCCCN12,CC(C)=CCC1=CC(C(=O)NC2=CC3=CC=C(OC4OCCCC4O)C(C)=C3OC2=O)=CC=C1O,CN(C)C(=O)N1C=C(C(=O)C2CSC(C3=CC=CN=C3)N2)C2=CC=CC(OCC3=CC=CC=C3)=C21,
CCC1=CC=C(C2=CC=C(C(=O)NCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C=C2)C=C1,CN(CC(CCN1CCC(C2=CC=CC=C2)CC1)C1=CC=C(F)C(F)=C1)S(=O)(=O)C1=CC=CC=C1,CC1COCCN1C1=NC(N2CCOCC2C)=C2C=CC(C3=CC=CC(C4=NN=NN4)=C3)=NC2=N1,CCC1=NC=NC(C2=CC=C(C(=O)NCCN3CCCC3=O)C(F)=C2)=C1C#CC1=CC=C(N)N=C1,CC1=CC=C(C(=O)NC2=CC=C(C(=O)N3CCC4(C=CCCC4)CC4=CC=CC=C43)C=C2)C=C1C,
COC1=CC2=NC=NC(OC3=CC=C(F)C(NC(=O)NC4=NOC(C(C)(C)C)=C4)=C3)=C2C=C1OC,O=C(NC1=CC=C(C(=O)NC2=CC=C(C3=NCCN3)C=C2)C=C1)NC1=CC=C(C2=NCCN2)C=C1,CC(C)(C)OC(=O)CC1CC=CCC(CC(=O)NCCO)C(=O)NCC(C2=CC=CC=C2)OC1=O,CC1=CC=C(CCC2=NN=C(C(CCC(=O)O)NC(=O)C3=CC=C(C4=CC=CC=C4)C=C3)O2)C=C1,O=C(CC1=CC(C(F)(F)F)=CC=C1)NC1=CC=C(OC2=CC=NC3=C2NC(=O)N3)C2=CC=CC=C12,
COC1=CC=C2C=C(OCC3=CN=NN3C3CC(N4C=C(C)C(=O)NC4=O)OC3CO)C=CC2=C1,COCCCC=CC(C)=CC1CC2=NC(=CS2)CCCCC(=O)OC(C)CC(C)=CC=CC(=O)O1,CC1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC=C2C)N2N=CC(C(=O)NC3=CC=CC=C3)=C2N1,O=C(NCCN1CCN(C2=CC(Cl)=CC=C2)CC1)C1=CC=C(CSC2=NC3=CN=CC=C3N2)C=C1,COC1=CC=C(NC(=O)C2=CC(C3=CC(OC)=C(OC)C(OC)=C3)=NC3=CC=CC=C23)C=C1OC,
COC1=CC=C(C2=CC=C3C(N4CCOCC4C)=NC(N4CC(C)CC(C)C4)=NC3=N2)C=C1CO,CC1=CC=CC(Cl)=C1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)C3=CC=CC=C3)CC2C1,CC(C)C1=CC=CC=C1N1C(SCC(=O)C2=CC=C3OCC(=O)NC3=C2)=NC2=CC=CC=C2C1=O,O=C(NC1CCN(CC2=CN(C3=CC=C(C(F)(F)F)C=C3)C=C2)CC1)NC(CO)C1=CC=CC=C1,CCC1=CC=CC(NC(=O)N2CCC3=NC(C4=CC=CC(F)=C4)=NC(C4=CC=CC=C4C)=C3C2)=C1,
CCC(CC)N1CCC(NC(=O)C2=CC3=CC=CC=C3N2CC2=NOC(C3=CC=C(Cl)S3)=C2)CC1,O=C(CN1CCN(S(=O)(=O)C2=CC=C3C=CC=CC3=C2)CC1)NC1=CC=C(N2CCOCC2)C=C1,CC(C)(C)NC(=O)C1CSCN1C(=O)C(O)C(CC1=CC=CC=C1)NC(=O)COC1=CC=CC=C1,CC(C)(C)C1=CC=C(C=CC(=O)NCCCCCN2CCC(C3=CNC4=CC=CC=C34)CC2)C=C1,COC1=CC=C(C2=NN(CC(=O)N(C3CCCCC3)C(C)C(=O)NC3CCCC3)N=N2)C=C1OC,
COC(=O)C1=CC=CC(NC2=C3C(=O)C4=CC=CC=C4C4=C3C(=NO4)C(N3CCCCCC3)=C2)=C1,O=C(NC(CC1=CC=C(CCCC2=CC=C3CCCNC3=N2)C=C1)C(=O)O)C1=C(Cl)C=CC=C1Cl,C=CCN1C2CCC3C1CCC2N3C(C1=CC=C(C(=O)N2CCCCC2)C=C1)C1=CC(O)=CC=C1,CC1=NN=C(C(C)C)N1C1CCN(C(C)CC(NC(=O)N2CCN(C)CC2)C2=CC=CC=C2)CC1,COC1=CC=C(COC2=NC(N3CCC4(CC4)C3)=NC=C2C(=O)NCC2=CC=C(F)C=C2)C=C1Cl,
O=C(CN1C=CN=C(NCC(F)(F)C2=CC=CC=N2)C1=O)NCC1=CC(Cl)=CC=C1N1C=NN=N1,COC1=CC=C(C2=CSC(N3N=C(C4=CC=C(F)C=C4)CC3C3=CC=C4OCCOC4=C3)=N2)C=C1,COC1=CC(C2C3=CC4=C(C=C3C(CCN(C)CCO)C3COC(=O)C23)OCO4)=CC(OC)=C1O,COC(=O)C1=CC=C(OC)C(NCC(O)C(CC2=CC=CC=C2)NCC=C(C)CCC=C(C)C)=C1,COC(=O)C1=C(NC(=O)CCN2CCN(CC3=CC=C4OCOC4=C3)CC2)C2=CC(F)=CC=C2N1,
C=CC(=O)NCCCCC(NC(=O)CC1=CC=CC=C1)C(=O)N1CCN(C2=NC(C)=CC=C2)CC1,CC(C)(C)OC(=O)NCCCC(=O)NC1N=C(C2=CC=CC=C2)C2=CC=CC=C2N(CC=O)C1=O,CC(=O)NC1CSC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(C)C)NC(=O)CCCCNC1=O,CC1=NN=C(C(C)C)N1C1CCN(C(C)CC(NC(=O)N2CCN(C)CC2)C2=CC=CC=C2)CC1,COC1=CC(C2C3=CC4=C(C=C3C(O)C(CO)C2C(=O)OCCCBr)OCO4)=CC(OC)=C1OC,
O=C(O)C1CC2(C3=CC=C(F)C=C3)NC1CCC2NCC1=CC(OC(F)(F)F)=CC=C1OC1CC1,CCNC(=O)NC1=NC2=CC=C(C(=O)NC3=CC(NC(=O)C4=CC=CC(C)=C4)=CC=C3C)C=C2S1,COC1=CC2=C(C(C(C)C)=C1)C(=O)OC(C1=CC=CN=C1N1CCN(C3CCN(C)CC3)CC1)=N2,CC1=CC=C(F)C(NC(=O)NC2=CC=C(C3=CC=C(CN4CCOCC4)C4=C3C(N)=NO4)C=C2)=C1,CCC(NC(=O)C1=C(NC(=O)CN(C)C)C(C2=CC=CC=C2)=NC2=CC=CC=C12)C1=CC=CC=C1,
CCOC1=CC=C(CNC(=O)CN2C=C3CCC4=C(C3=N2)C(C)=C(C(=O)N2CCOCC2)O4)C=C1,CC1=CC=C(NC(=O)NC2CCN(CCCCCNC(=O)C=CC3=CC=C(Cl)C(Cl)=C3)CC2)C=C1,CC1=CC=CC=C1C1CCN(C2CCC(NC(=O)C=CC3=CC=C4OC(F)(F)OC4=C3)CC2)CC1,COC1=NC=C(N2CCC3=NC=NC(OC4CCN(C(=O)C5=CN=CS5)C4)=C3C2)C=C1C(F)(F)F,O=C(O)CC1=CC=C(C2=NOC(C3=CC=CC=C3)=C2C(=O)NCCOC2=CC=C(Cl)C=C2Cl)C=C1,
CCCNC1CCC(NC2=CC(C3=CC=C(F)C(NCC4(C#N)CCOCC4)=N3)=C(Cl)C=N2)CC1,COC1=CC(C2=NN=C3C(C4=CC=C(N5CCOCC5)C=C4)CCCN23)=CC=C1C1=CN=C(C)O1,COC1=CC(OC2CCN(C3=NC=CC=C3C#N)CC2)=CC(OC)=C1C=C1C(=O)NC(=S)NC1=O,COC1=CC=CC(S(=O)(=O)N(C)CC2OCC3=CN=NN3CCCC(=O)N(C(C)CO)CC2C)=C1,CC1CN(C(=O)C2=CC=CC=C2)CCN1C1=NN=C(C2=CC=C(CC(N)=O)C=C2)C2=CC=CC=C12,
CC1=NN(C)C(C)=C1NC(=O)CSC1=NC(C2=CC=CC=C2F)=NC2=C1C=NN2C1=CC=CC=C1,COC1=CC=C2C3=C(C(CO)NCC34CCN(CC3=NOC(C5=CC=CC=C5)=C3)CC4)N(C)C2=C1,COC1=CC=CC(CSC2=NN3C(=N2)NC(C)=C(C(=O)NC2=CC=CC=C2OC)C3CC(C)C)=C1,O=C(CN1C(=O)C2(SCC(=O)N2C2=CC=C(F)C(F)=C2)C2=CC=CC=C21)NCCC1=CC=CC=C1,COC1=CC(NC2=NC3=CC=CC=C3N=C2NS(=O)(=O)C2=CN(C)C=N2)=CC(C(=O)NCCO)=C1,
