COC1=CC2=C(C=C1OCCCCCN1CCN(C(=O)C3=C4C=CC=CN4C(C4=CC=C(C(F)(F)F)C=C4)=N3)CC1)N=CC1CCCN1C2=O,CCCOC1=CC=C(S(=O)(=O)N(CC2=CC=C(N(CC(=O)OC)S(C)(=O)=O)C=C2)C2=CC=C(CN(CC3=CC=CC=C3)S(C)(=O)=O)C=C2)C=C1,COC(=O)C(C)=CCC12OC(C)(C)C3CC(C=C4C(=O)C5=C(OC)C6=C(OC(C)(CCC(O)C(C)(C)C)C=C6)C(CC=C(C)C)=C5OC431)C2=O,C=C(CCC12OC(C(=O)O)C(O)(C(=O)O)C(C(=O)OC)(O1)C(OC(=O)C=CC(C)CC(C)CC)C2O)C(OC(C)=O)C(C)CC1=CC=CC=C1,O=C(NC(CC1=CNC2=CC=CC=C12)C(=O)NC(COC(=O)C1=CC=CC=C1)CC1=CC=CC=C1)OCC1C2=CC=CC=C2C2=CC=CC=C21,
CC1=NOC(C)=C1NC(=O)NC1=CC=C2OC(C)CCCCOC(CN(C)S(=O)(=O)C3=CC=C(F)C=C3)CCN(C(C)CN(C)C)C(=O)C2=C1,CCCCC1=NN(C2=CC(NC(=O)CC)=CC=C2Cl)C(=O)N1CC1=CC=C(C2=CC(CC)=CC=C2S(=O)(=O)NC(=O)C2=CC=CC=C2Cl)C=C1,CCCCC1NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(CC2=CC=C(OP(=O)(O)O)C=C2)NC(=O)CNC(=O)C(CC(C)C)NC1=O,CC1=CC(C)=C2C=CC=C(OCC3=C(Cl)C=CC(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)C(CCCN)[N+](C)(C)C)CC5)CCCC4)=C3Cl)C2=N1,C=C(CSCCO)C1CCC2(C(=O)NCCCCCCCCCCC(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,
COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(C(C)=NNOS(=O)(=O)C4=CC=C(C)C=C4)CC3OC3CC(N)C(O)C(C)O3)C(O)=C1C2=O,NC(=O)CN(CCC1=CC=C(F)C=C1)C(=O)C1CC(=O)N(CCC2=CC=C(Cl)C=C2Cl)CC(=O)N1CCC(C1=CC=CC=C1)C1=CC=CC=C1,CC(=O)OCC1(C)C(OC(C)=O)CCC2(C)C1CC(OC(=O)C1=CC3=CC=CC=C3S1)C1(C)OC3=C(C(=O)OC(C4=CC=CN=C4)=C3)C(O)C21,CN(C)CCNC1=CC=C2C(=O)N(CCCN(C)CCCN3C(=O)C4=CC=CC5=C(NCCN(C)C)C=CC(=C45)C3=O)C(=O)C3=C2C1=CC=C3,CCOC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C=CC(=O)N1CC(=CC2=CC=C([N+](=O)[O-])C=C2)C(=O)C(=CC2=CC=C([N+](=O)[O-])C=C2)C1,
CSSC(CCOC(=O)C(N)C(C)C)=C(C)N(C=O)CCCCCCCCCCCCN(C=O)C(C)=C(CCOC(=O)C(N)C(C)C)SSC,CNC(CC1=CNC2=CC=CC=C12)C(=O)NC1CN(C(=O)CC(C)C)CCC2CCC(C(=O)NC(C3=CC=CC=C3)C3=CC=CC=C3)N2C1=O,CC1CCCN(CCS(=O)(=O)NCCC2=C(CCOC3=CC=C(C(=O)O)C=C3)C3=CC(Cl)=CC=C3N2C(C2=CC=CC=C2)C2=CC=CC=C2)C1,CON=C(CN(C)C(=O)C1=CC(Cl)=CC(Cl)=C1)C(CCN1CCC(N2CCCC(CC(=O)N3CCOCC3)C2=O)CC1)C1=CC=C(Cl)C(Cl)=C1,COC1=CC=C(CSCC(NS(C)(=O)=O)C(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N2CSC(C)(C)C2C(=O)NCC2=CC=CC=C2C)C=C1,
CCC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)O,CCC1=C(C)/C2=C/C3=C(C(C)OCC4=CC=CC(I)=C4)C(C)=C(/C=C4\N=C(C5=CC(=O)C6=C5NC(=C6C)/C=C/1N2)C(CCC(=O)OC)C4C)N3,CN1C=C(C2=CC=C(S(=O)(=O)C3CC(C(=O)NC4(C#N)CC4)N(C(=O)C4(C5=NC=C(Cl)C=C5F)CCN4C(=O)OC(C)(C)C)C3)C(Cl)=C2)C=N1,COC1=CC(CNCCCCCCNCCSSCCNCCCCCCNCC2=CC(OC)=C(OC)C=C2[N+](=O)[O-])=C([N+](=O)[O-])C=C1OC,CC(C)(C)OC(=O)NCCCCC(C=CS(=O)(=O)C1=CC=C2C=CC=CC2=C1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1,
N=C(N)NCCCC1NC(=O)C2CC3CCCCC3N2C(=O)C2CC3=CC=CC=C3CN2C(=O)C(CC2=CC=CS2)NC(=O)CCCNC1=O,CCCC(NC(=O)C1CC(O)CN1C(=O)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C)C(=O)O,CC(=O)NC1C(O)CC(OC2=CC=C(N3C=C(COC(=O)NC4=C(C(F)(F)F)OC(C)=N4)N=N3)C=C2C(F)F)(C(=O)O)OC1C(O)C(O)CO,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC(=O)C3=CC=CC=C3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,CCCCC1=NC(SC)=C(C(O)=CS(=O)(=O)C2=CC=CC=C2)N1CC1=CC=C(C2=CC=CC=C2S(=O)(=O)NC(=O)NCC2=CC=CC=C2)C=C1,
CN1C(NC2=C(Cl)C=CC(CNC(=O)C3=CC=C(O)C=C3F)=C2Cl)=NC2=CC(C(=O)NCCC(F)(F)F)=C(N3CCC(C(F)(F)F)CC3)C=C21,CC(C)CC(NC(=O)C(NC(=O)C(N)CCC(=O)O)C(C)C)C(=O)NC(CC1=CC=CC=C1)C(O)C(=O)NC1=CC=CC(C(=O)C(F)(F)F)=C1,O=C(NC(CC1=CC=CC=C1)P(=O)(O)CC(CC1=CC(C2=CC=CC=C2)=NO1)C(=O)NC(CC1=CC=CC=C1)C(=O)O)OCC1=CC=CC=C1,CCC1=CC=C(S(=O)(=O)OC2=CC=CC=C2COC2C3=CC4=C(C=C3C(C3=CC(OC)=C(OC)C(OC)=C3)C3(Cl)C(=O)OCC23)OCO4)C=C1,CC(C)CC(NC(=O)C(NC(=O)C(N)CCC(=O)O)C(C)C)C(=O)NC(CC1=CC=CC=C1)C(O)C(=O)NC1=CC=CC(C2=NOC(=O)N2)=C1,
CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)N1CCCC1)NC(=O)C(NC(=O)CNC(=O)CCC1=CC=CC=C1)C(C)C)C(=O)O,CCC(C)C1NC(=O)C(NCC(O)C2CC3=CC=C(C=C3)OCCCCC(=O)NC(C(C)C)C(=O)N2)CC2=CC=C(C=C2)OCCCNC1=O,COC1=CC=C(S(=O)(=O)N(C)CC2OCCCCC(C)OC3=CC=C(NS(=O)(=O)C4=CC=C(Cl)C=C4)C=C3C(=O)N(C(C)CO)CC2C)C=C1,CC(NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)OCC1C2=CC=CC=C2C2=CC=CC=C21)C(C)O)C(=O)O,CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)C2=NN(C3=CC=CC=C3)C(OCC(=O)N3CCCC3C(=O)NC3CCC3)=C2)CC1C,
CCC(=N)NCCCCNC(=O)C(CC(C)C)NC(=O)CNC(=O)C1(C2=CC=CC=C2)CC1CN1CCC2(C)C3=CC(O)=CC=C3CC1C2C,CN(C)C(=O)N1C=C(C(=NOC(=O)C2=CC=C(S(=O)(=O)O)C=C2)C2=C3CSC(C4=CC=CN=C4)N3C=C2)C2=CC=C(C3=CC=C(F)C=C3)C=C21,CC1CC(OP(=O)(OCC2=CC=CC=C2)OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)C1OCC1=CC=CC=C1,CC(=O)OCC12C(OC(=O)C3=COC=C3)CCC(C)(O)C13OC(C)(C)C(C(OC(=O)C1=CC=CN=C1)C2OC(=O)C1=COC=C1)C3OC(C)=O,CN1C=C(CC2=CN(CC(=O)N(CCN(CCO)CCO)CC3=CC=C(C4=CC=C(Cl)C=C4)C=C3)C(SCC3=CC=C(F)C=C3)=NC2=O)C=N1,
CC(O)C(C)N1N=CN(C2=CC=C(N3CCN(C4=CC=C(OCC5COC(CN6C=NC=N6)(C6=CC=C(F)C=C6F)C5)C=C4)CC3)C=C2)C1=O,OCC1OC(N2C=C(C(C3=CC=C(Br)C=C3)C3=CN(C4OC(CO)C(O)C(O)C4O)C4=CC=C(Br)C=C34)C3=CC(Br)=CC=C32)C(O)C(O)C1O,N=C(N)N(CCCCCCNCC1=CC=C2C=CC=CC2=C1)CCCCCCN(CCCCCCNCC1=CC=C2C=CC=CC2=C1)C(=N)N,CC(=O)OCC12CCC3(C(C)C)C1=C1C(CC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC4(C)C1(C)CC2)N1C(=O)N(C2=COCO2)C(=O)N13,COC1=NC(N)=NC2=C1N=CN2C1OC(COP(=O)(NC(C(=O)OCC(C)(C)C)C(C)C)NC(C(=O)OCC(C)(C)C)C(C)C)C(O)C1(C)O,
O=C(NC(CC1=CNC2=CC=CC=C12)C(=O)NC(COC(=O)C1=CC=CC=C1)CC1=CC=CC=C1)OCC1C2=CC=CC=C2C2=CC=CC=C21,CCCCCCCCCCCCN1C(=O)C=C(NCCCC)C2=CC3=C(N=C21)N(CCCCCCCCCCCC)C(=O)C=C3NCCCC,CC=CC(=O)CC1CCC2(O)CC(C)C(CCCNC(=O)C(C)C3CNC(=O)CC(O1)C(C)CCCCC(CCC(C)C=C(C)C(C)O)O3)O2,CC(=O)OC1C2C(C)(CCC3C(O)(C(C)CC4=CC=CC=C4)C(C)=CC(OC(C)=O)C23C)C2C=CCOCC2(C(C)OC(C)=O)C1OC(C)=O,CC(=O)OC1CCC2(C)C(C1)CC(OC(C)=O)C1C2CC(OC(C)=O)C2(C)C(C(C)CC=C(C3=CC=C(Cl)C=C3)C3=CC=C(Cl)C=C3)CCC12,
C=C1C(OC(=O)C2=CC=CC=C2)C(OC(C)=O)C(OC(C)=O)C(C)(C)C=CC(C)C(=O)C2(O)CC(C)(OC(C)=O)C(O)C2C1OCC(C)CC,CCC12C3=C(CCN1C(=O)C(CC(=O)NC(C)(C)C)CC2C(=O)N1CCN(C(=O)C2=CC=CO2)CC1)C1=CC=C(CCC(=O)N(C)C)C=C1N3,CC(C)CC(NC(=O)C1CCCN1C(=O)C(CC(N)=O)NC(=O)C(CS)NC(=O)CNS(=O)(=O)C1=CC=CC2=C(N(C)C)C=CC=C12)C(=O)O,CCCCC(=O)NC1=CC=CC(N2N=C(CCCC)N(CC3=CC=C(C4=CC=CC=C4S(=O)(=O)NC(=O)C4=CC=CC=C4Cl)C=C3)C2=O)=C1C,CCOC(=O)C(CC(C)C)NC(=O)OC1(C2=CC=C(OC)C=C2)OC(=O)C(C2=CC=C3OCOC3=C2)=C1CC1=CC(OC)=C(OC)C(OC)=C1,
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C1=CC(O)=CC=C1O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC1=CC=CC=C1)C(=O)O,N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)CCCCCNC(=O)C1OC(N2C=NC3=C(N)N=CN=C32)C(O)C1O)C(N)=O,CSCC(NC(=O)C(NC(=O)OC(C)(C)C)C(C)C)C(=O)CNC(CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCC1=CC=CC=C1)C(C)C,CCC1=CC(NC2=CC(=O)N(CCCCN3CCN(C4=CC5=C(C=C4F)C(=O)C(C(=O)O)=CN5C4=CC=C(F)C=C4)CC3)C(O)=N2)=CC=C1C,C=CC1C(OC(=O)C2=CC=CC=C2)C2C(O)(C(=O)C1(C)O)C(OC(C)=O)CC1C(C)(C)C(O)C(OC(C)=O)C(OC(=O)C3=CC=CC=C3)C12C,
COC1=CC=C2N=C3C=C(Cl)C=CC3=C(NCCCN(CCCNC3=C4C=C(OC)C=CC4=NC4=CC(Cl)=CC=C34)C(=O)CCC(N)=O)C2=C1,CC1=CC=CC(NC(=O)NC2N=C(C3=CC=CC=C3)C3=CC=CC=C3N(CC(=O)NCC(=O)NCCSCC3=CSC(N=C(N)N)=N3)C2=O)=C1,O=C(O)C1=CN(C2=CC=C(F)C=C2)C2=CC(N3CCN(CCOC4=CC(O)=C5C(=O)C(C6=CC=C(O)C=C6)=COC5=C4)CC3)=C(F)C=C2C1=O,C=CC1CN2CCC1CC2C(O)C1=CC(CCC(C)C2CCC3C4C(O)CC5CC(O)CCC5(C)C4CC(O)C23C)=NC2=CC=C(OC)C=C12,CC(C)(CS(=O)(=O)C1=CC=C(OC(=O)C(C)(C)C2=CC=C(C(C)(C)C(=O)OC3=CC=C(S(=O)(=O)CC(C)(C)C(=O)O)C=C3)C=C2)C=C1)C(=O)O,
CCCC1=NC(CC)=C(C(=O)CCN(C(C)=O)C2=CC=CN=C2)N1CC1=CC=C(C2=CC=CC=C2S(=O)(=O)NC(=O)OCCC(C)C)C=C1F,CCC(C)C(NC(=O)C(CC1=CC=CC=C1)CC(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C)C(=O)NCC1=NC2=CC=CC=C2N1,COCCOC1=CC=CC=C1N1CCN(C(=O)C2(OC3=CC=C(C(F)(F)F)C=C3)CN(C(=O)C3=CN=CC=C3C(F)(F)F)CC(C)(C)C2)CC1,CCCOC1=NC2=CC(C3=CC4=CC=CC=C4N=C3N3CCCC3)=CC(C(C)C)=C2C=C1C1=CC(C(C)C)=C2C=CC(N3CCCC3)=NC2=C1,CCCCC(NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C1=CC=C(C=C2SC(=O)N(CC3=CC=CC=C3)C2=O)C=C1)C(N)=O,
COC1=CC=C(CC2C(OC(=O)NC3CCN(CC4=CC=CC=C4)CC3)C(O)CN2C(=O)C2=C(C(F)(F)F)OC(C3=CC=C(Cl)C=C3)=C2)C=C1,CC(C)C1=NC(CN(C)C(=O)NC(C(=O)NC(CC2=CC=CC=C2)C(O)CC(CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)C(C)C)=CO1,O=C1NCCC2=CC=C(OC3=C(O)C(Br)=CC(=C3)CCNC(=O)C(=NO)CC3=CC(=C(O)C(Br)=C3)OC3=CC=C(C=C3Br)CC1=NO)C(Br)=C2,COC1=CC=C(NC(=O)NC2=CC=CC3=C2OC(CN(C)CC2=CC=C(C(=O)NC4=CC=CC=C4N)C=C2)C(C)CN(C(C)CO)C3=O)C=C1,C=CC1(C)CC(OC(=O)CSC2CCN(C(=O)CCN3C=NC4=C(N(C)C)N=C(N)N=C43)CC2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,
CC1CCCCOC(CN(C)C(=O)C2=CC=CC=C2)C(C)CN(C(C)CO)C(=O)C2=CC(NC(=O)NC3=CC=CC4=CC=CC=C34)=CC=C2O1,COC1=C(C)C2=C3C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C4NC5=CC(O)=C3C1=C5O4)O2,CC(=O)NC(CC1=CC=C(CP(=O)(O)O)C=C1)C(=O)NC1(C(=O)NC(CC(N)=O)C(=O)NCCCN2C=CC3=CC(Cl)=CC=C32)CCCCC1,CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C(=O)O)CCC23C)C1(C)C,COC1=CC=C(C2=CC=C(CN3C(CC(C)(C)C(=O)O)=C(SC(C)(C)C)C4=CC(OCC5CC6=CC=CC=C6N5C(C)=O)=CC=C43)C=C2)C=N1,
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=NOCCN2CCCCC2)C(C)C(O)C1(C)O,CC1CCCCOC(CN(C)C(=O)C2CCCCC2)C(C)CN(C(C)CO)C(=O)C2=CC(NC(=O)NC3=CC=C(C(F)(F)F)C=C3)=CC=C2O1,CC(C)CC(NC(=O)C(NC(=O)C(N)CCC(=O)O)C(C)C)C(=O)NC(CC1=CC=CC=C1)C(O)C(=O)NC1=CC=CC(C2=NNC(=S)O2)=C1,O=C(O)C1=CC=C(N(CC2=CC=C(C3CCCCC3)C=C2)C(=O)CN(CC2=CC=CC(Cl)=C2)S(=O)(=O)C2=C(F)C(F)=C(F)C(F)=C2F)C=C1O,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN(C)S(=O)(=O)C1=CC=CS1)C(C)(C)C)C(C)(C)C)C2(C)C,
CC1=C(C2=C(C)C=C3C(C(C)C)=C(O)C(=O)C(=CNCCOCCO)C3=C2O)C(O)=C2C(=CNCCOCCO)C(=O)C(O)=C(C(C)C)C2=C1,C[N+]1=CC=C(C2=C3C=CC(=N3)C(C3=CC=CC=C3)=C3C=CC(=N3)C(C3=CC=CC=C3)=C3C=CC(=C(C4=CC=[N+](C)C=C4)C4=CC=C2N4)N3)C=C1,CCCCCCCC=CCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)C=CCCCCCCCCCCCCCC,COC(=O)NC(C(=O)NC(CC1=CC=CC=C1)C(O)CN(CC1=CC=C(C2=CC=CC=N2)C=C1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)C,CCOC(=O)C1=C(C(=O)OCC)C2N(CC3=CC=C(C#N)C=C3)C3=CC=CC=C3C23CC(C(=O)OC)N(S(=O)(=O)C2=CC=C(OC)C=C2)C3=N1,
